u,LL0_Kp_Sdown,LL1_Kp_Sdown,LLm2_Kp_Sdown,LL2_Kp_Sdown,LL0_Km_Sdown,LL1_Km_Sdown,LLm2_Km_Sdown,LL2_Km_Sdown,LL0_Kp_Sup,LL1_Kp_Sup,LLm2_Kp_Sup,LL2_Kp_Sup,LL0_Km_Sup,LL1_Km_Sup,LLm2_Km_Sup,LL2_Km_Sup,fermi_energy
7.0,-21.78221274766282,-13.713999386733029,-57.69703100417921,47.658976318199706,-29.12206178813911,-19.923950944819307,-57.228818022253186,48.71597676759112,-20.27681274766281,-12.20859938673305,-56.19163100417903,49.1643763181997,-27.616661788139073,-18.4185509448193,-55.72341802225318,50.22137676759112,17.72518846573333
7.5,-21.52008144317911,-13.492307255147749,-57.725976221563,47.633523611852326,-29.384088876503647,-20.145713521593798,-57.224347572785426,48.765906500819966,-20.01468144317908,-11.986907255147708,-56.220576221563235,49.1389236118523,-27.87868887650362,-18.64031352159384,-55.718947572785375,50.27130650081995,17.82330817835231
8.0,-21.257958394670872,-13.270629127575729,-57.755758341671104,47.60892284074693,-29.646100171057736,-20.36746675497,-57.22071979852073,48.816663921405414,-19.75255839467087,-11.765229127575699,-56.25035834167123,49.11432284074684,-28.14070017105774,-18.862066754970037,-55.71531979852073,50.32206392140538,17.921846856585613
8.5,-20.99584435852732,-13.048965748393078,-57.78637635047481,47.5851739596239,-29.908094845298965,-20.5892098612699,-57.21793405537669,48.86824739465212,-19.490444358527327,-11.543565748393073,-56.280976350474816,49.090573959623995,-28.402694845298946,-19.08380986126994,-55.712534055376594,50.37364739465212,18.020804105615415
9.0,-20.733740086924794,-12.827317858021658,-57.81782918336953,47.562276867988714,-30.170072072410328,-20.810942058308246,-57.21598964585635,48.92065523582315,-19.228340086924856,-11.321917858021624,-56.31242918336943,49.067676867988624,-28.66467207241033,-19.30554205830826,-55.710589645856324,50.42605523582317,18.120179504983547
9.5,-20.47164632771315,-12.605686192775462,-57.85011572553221,47.54023141024273,-30.432031025373576,-21.032662565561186,-57.214885819243285,48.97388571058074,-18.966246327713144,-11.100286192775435,-56.34471572553217,49.04563141024252,-28.926631025373553,-19.52726256556119,-55.70948581924322,50.47928571058065,18.21997260873365
10.0,-20.209563824303174,-12.3840714847077,-57.88323481229412,47.519037375833804,-30.693970877079277,-21.254370604332504,-57.21462177181169,49.02793703544296,-18.70416382430321,-10.878671484707727,-56.37783481229411,49.024437375833735,-29.18857087707933,-19.748970604332463,-55.70922177181168,50.533337035442926,18.32018294556304
10.5,-19.9474933155561,-12.16247446146095,-57.917185229526446,47.49869449942436,-30.955890800437473,-21.476065397919914,-57.21519664705333,49.082807378254685,-18.442093315556093,-10.657074461460928,-56.41178522952637,49.004094499424305,-29.450490800437453,-19.970665397919948,-55.70979664705333,50.588207378254545,18.420810018981715
11.0,-19.68543553567447,-11.940895846118526,-57.95196571404011,47.479202461074514,-31.21778996848428,-21.69774617177872,-57.21660953592152,49.13849485867201,-18.18003553567446,-10.435495846118531,-56.446565714040155,48.98460246107449,-29.712389968484285,-20.192346171778677,-55.71120953592152,50.64389485867202,18.52185330747799
11.5,-19.423391214094316,-11.719336357059266,-57.98757495400045,47.460560886444426,-31.479667554488383,-21.91941215368547,-57.218859477091094,49.19499754866207,-17.917991214094336,-10.213936357059252,-56.48217495400043,48.965960886444456,-29.974267554488417,-20.41401215368545,-55.7134594770911,50.700397548662124,18.623312264692586
12.0,-19.161361075379734,-11.497796707812936,-58.02401158935319,47.44276934701198,-31.741522732054445,-22.14106257389826,-57.22194545723431,49.252313473014404,-17.65596107537973,-9.992396707812947,-56.518611589353064,48.94816934701204,-30.236122732054397,-20.635662573898305,-55.71654545723424,50.75771347301433,18.725186319599516
12.5,-18.89934583911873,-11.276277606919905,-58.06127421226398,47.42582736030854,-32.00335467522508,-22.36269666531751,-57.225866411312474,49.31044060986708,-17.393945839118754,-9.77087760691991,-56.55587421226391,48.93122736030849,-30.49795467522513,-20.857296665317563,-55.72046641131247,50.81584060986695,18.827474876694314
13.0,-18.63734621982141,-11.054779757791447,-58.09936136757188,47.409734390168964,-32.26516255858038,-22.584313663642597,-57.23062122288409,49.36937689124536,-17.13194621982137,-9.549379757791439,-56.593961367572064,48.915134390168966,-30.759762558580356,-21.0789136636426,-55.7252212228841,50.87477689124538,18.93017731618876
13.5,-18.375362926819683,-10.833303858574057,-58.138271553253695,47.39448984700108,-32.52694555733566,-22.80591280752928,-57.23620872442748,49.42912020361251,-16.869962926819706,-9.327903858574059,-56.632871553253516,48.899889847001006,-31.02154555733559,-21.300512807529294,-55.7308087244275,50.93452020361248,19.03329299421351
14.0,-18.113396664168935,-10.611850602015044,-58.178003220899356,47.380093088067966,-32.78870284743587,-23.027493338743135,-57.24262769767965,49.48966838843318,-16.607996664168937,-9.106450602015057,-56.67260322089936,48.88549308806799,-31.28330284743584,-21.52209333874313,-55.73722769767963,50.99506838843315,19.136821243026453
14.5,-17.851448130552527,-10.390420675331864,-58.21855477620289,47.36654341778819,-33.05043360564904,-23.249054502312113,-57.24987687398886,49.55101924274829,-16.34604813055251,-8.885020675331843,-56.713154776202884,48.87194341778821,-31.54503360564908,-21.7436545023121,-55.74447687398883,51.05641924274816,19.240761371228174
15.0,-17.589518019187338,-10.16901476008347,-58.25992457946017,47.353840088050426,-33.31213700965665,-23.470595546677245,-57.257954934684136,49.613170519762114,-16.08411801918731,-8.663614760083496,-56.75452457946023,48.85924008805035,-31.806737009656626,-21.96519554667725,-55.75255493468407,51.11857051976215,19.345112663983464
15.5,-17.327607017731907,-9.947633532044199,-58.30211094608086,47.34198229854351,-33.57381223814043,-23.692115723840462,-57.266860511456834,49.676119929439984,-15.82220701773188,-8.44223353204418,-56.79671094608079,48.8473822985435,-32.06841223814036,-22.186715723840518,-55.7614605114568,51.18151992944,19.449874383249668
16.0,-17.06571580819757,-9.726277661081339,-58.34511214710929,47.33096919710282,-33.83545847086862,-23.913614289510804,-57.276592186758634,49.73986513911605,-15.560315808197554,-8.220877661081325,-56.839712147109104,48.83636919710282,-32.33005847086869,-22.408214289510802,-55.77119218675864,51.245265139115986,19.555045768010746
16.5,-16.803845066860408,-9.504947811034455,-58.388926409756515,47.320799880069096,-34.097074888777854,-24.135090503248257,-57.28714849421234,49.80440377411292,-15.298445066860404,-7.999547811034466,-56.883526409756435,48.82619988006911,-32.59167488877784,-22.629690503248263,-55.78174849421234,51.30980377411301,19.660626034517314
17.0,-16.541995464176498,-9.283644639598842,-58.433551917942935,47.31147339266341,-34.35866067405261,-24.356543628605657,-57.29852791903673,49.86973341837092,-15.036595464176544,-7.778244639598866,-56.928151917942834,48.816873392663325,-32.853260674052635,-22.85114362860564,-55.79312791903662,51.37513341837093,19.76661437653227
17.5,-16.280167664699537,-9.062368798210315,-58.47898681284835,47.30298872937631,-34.62021501020269,-24.577972933267525,-57.310728898485365,49.935851615085205,-14.774767664699539,-7.556968798210314,-56.973586812848446,48.808388729376176,-33.11481501020266,-23.072572933267487,-55.805328898485406,51.44125161508516,19.873009965582998
18.0,-16.01836232700042,-8.841120931934812,-58.52522919347472,47.295344834369686,-34.88173708213659,-24.799377689187352,-57.323749822298005,50.0027558673549,-14.512962327000414,-7.335720931934851,-57.0198291934747,48.80074483436969,-33.3763370821365,-23.293977689187354,-55.818349822298,51.50815586735488,19.979811951217417
18.5,-15.756580103589584,-8.619901679359408,-58.57227711721386,47.28854060189392,-35.143226076232395,-25.02075717272134,-57.33758903316484,50.07044363883918,-14.25118010358957,-7.114501679359413,-57.066877117213856,48.793940601893915,-33.637826076232415,-23.515357172721355,-55.832189033164774,51.57584363883906,20.087019461267253
19.0,-15.494821640841213,-8.39871167248738,-58.620128600427094,47.28257487671622,-35.404681180406655,-25.24211066476103,-57.3522448272046,50.138912354421755,-13.98942164084124,-6.893311672487365,-57.11472860042711,48.787974876716184,-33.89928118040665,-23.736710664760984,-55.8468448272045,51.644312354421785,20.194631602114427
19.5,-15.233087578921563,-8.177551536636322,-58.66878161903157,47.277446454564014,-35.666101584177646,-25.463437450861996,-57.367715454452735,50.2081594008849,-13.727687578921584,-6.672151536636326,-57.16338161903171,48.782846454564115,-34.16070158417771,-23.958037450861998,-55.86231545445276,51.713559400884854,20.302647458963843
20.0,-14.971378551717748,-7.956421890338532,-58.718234109094745,47.273154082579154,-35.92748647872788,-25.68473682137065,-57.38399911936395,50.278182127589574,-13.465978551717757,-6.451021890338535,-57.21283410909467,48.77855408257927,-34.422086478728026,-24.179336821370658,-55.87859911936393,51.78358212758943,20.411066096120308
20.5,-14.709695186770587,-7.735323345245777,-58.768483967435216,47.26969645978666,-36.188835056962446,-25.906008071548595,-57.401093981324735,50.34897784716399,-13.204295186770596,-6.229923345245791,-57.2630839674353,48.77509645978676,-34.683435056962445,-24.40060807154858,-55.895693981324825,51.854377847164,20.519886557270432
21.0,-14.448038105209639,-7.514256506036227,-58.819529052233854,47.267072237571945,-36.450146513563546,-26.127250501693425,-57.41899815517801,50.42054383619698,-12.942638105209642,-6.008856506036225,-57.31412905223378,48.77247223757188,-34.944746513563466,-24.621850501693356,-55.91359815517804,51.925943836197106,20.62910786576786
21.5,-14.186407921690527,-7.2932219703256225,-58.871367183646996,47.265280020173584,-36.71142004504243,-26.348463417257165,-57.43770971175828,50.49287733594129,-12.681007921690561,-5.787821970325636,-57.365967183646944,48.77068002017361,-35.20602004504243,-24.84306341725717,-55.93230971175834,51.99827733594127,20.738729024923973
22.0,-13.924805244335621,-7.072220328580164,-58.9239961444306,47.26431836518512,-36.97265484978759,-26.569646128962503,-57.45722667843813,50.565975553019,-12.419405244335634,-5.566820328580188,-57.418596144430616,48.76971836518506,-35.467254849787615,-25.064246128962534,-55.95182667843816,52.07137555301894,20.848749018302467
22.5,-13.663230674676774,-6.851252164034764,-58.97741368056747,47.26418578406734,-37.233850128109225,-26.790797952915383,-57.47754703968421,50.63983566013553,-12.157830674676788,-5.345852164034765,-57.47201368056762,48.7695857840674,-35.72845012810928,-25.28539795291538,-55.97214703968419,52.14523566013561,20.959166810016285
23.0,-13.401684807601297,-6.630318052612157,-59.0316175019013,47.26488074267354,-37.495005082280834,-27.011918210714594,-57.49866873762378,50.71445479679771,-11.896284807601289,-5.124918052612144,-57.52621750190128,48.77028074267354,-35.989605082280896,-25.506518210714624,-55.993268737623765,52.21985479679774,21.069981345030698
23.5,-13.140168231299956,-6.409418562847708,-59.08660528277491,47.26640166178192,-37.7561189165761,-27.233006229559372,-57.52058967262085,50.789830070036146,-11.634768231299956,-4.904018562847711,-57.581205282774945,48.771801661781836,-36.25071891657609,-25.72760622955933,-56.015189672620835,52.29523007003604,21.181191549467105
24.0,-12.878681527218552,-6.188554255815538,-59.14237466267562,47.2687469176408,-38.01719083730296,-27.45406134235346,-57.5433077038614,50.865958555132664,-11.37328152721853,-4.683154255815552,-57.636974662675605,48.77414691764071,-36.51179083730301,-25.94866134235348,-56.03790770386142,52.371358555132694,21.292796330912623
24.5,-12.617225270011772,-5.967725685059388,-59.198923246882494,47.271914842520715,-38.278220052834264,-27.675082887805743,-57.5668206499472,50.94283729635279,-11.11182527001178,-4.462325685059403,-57.693523246882506,48.77731484252071,-36.77282005283417,-26.169682887805738,-56.06142064994734,52.448237296352765,21.404794578730655
25.0,-12.355800027499559,-5.746933396525806,-59.256248607119765,47.27590372527784,-38.53920577363309,-27.896070210529018,-57.59112628949883,51.020463307679215,-10.850400027499559,-4.241533396525783,-57.75084860711967,48.781303725277965,-37.0338057736331,-26.390670210529063,-56.085726289498716,52.525863307679245,21.51718516437603
25.5,-12.09440636062708,-5.526177928501239,-59.3143482822126,47.280711811924995,-38.80014721227637,-28.117022661134737,-57.6162223617667,51.0988335735509,-10.589006360627083,-4.02077792850125,-57.808948282212576,48.78611181192496,-37.294747212276334,-26.61162266113471,-56.11082236176662,52.60423357355089,21.62996694171187
26.0,-11.833044823426476,-5.30545981155233,-59.37321977874811,47.28633730621066,-39.061043583472554,-28.33793959632501,-57.64210656724929,51.17794504960403,-10.327644823426471,-3.800059811552334,-57.86781977874795,48.7917373062105,-37.55564358347253,-26.83253959632503,-56.136706567249306,52.68334504960405,21.743138747329162
26.5,-11.571715962982191,-5.0847795684693295,-59.432860571736825,47.29277837020739,-39.32189410407705,-28.558820378981913,-57.668776568320176,51.25779466341526,-10.066315962982177,-3.5793795684693253,-57.9274605717368,48.7981783702074,-37.816494104077044,-27.05342037898192,-56.16337656832005,52.763194663415305,21.85669940086903
27.0,-11.310420319398434,-4.86413771421334,-59.493268105280116,47.30003312490653,-39.582697993102535,-28.779664378253166,-57.69622998985995,51.338379315247536,-9.805020319398418,-3.3587377142133343,-57.987868105280036,48.80543312490664,-38.077297993102675,-27.274264378253154,-56.190829989860056,52.84377931524748,21.970647705346597
27.5,-11.0491584257702,-4.643534755866083,-59.554439793237265,47.30809965082157,-39.843454471725856,-29.000470969634883,-57.724464419897885,51.41969587879622,-9.54375842577021,-3.1381347558660804,-58.04903979323725,48.81349965082151,-38.338054471725904,-27.495070969634902,-56.21906441989791,52.92509587879629,22.084982447477742
28.0,-10.787930808156341,-4.422971192583806,-59.616373019895754,47.31697598859623,-40.10416276329072,-29.221239535051502,-57.75347741025695,51.50174120193973,-9.282530808156343,-2.9175711925838086,-58.110973019895745,48.82237598859633,-38.59876276329072,-27.715839535051487,-56.24807741025697,53.00714120193961,22.199702398006213
28.5,-10.526737985555812,-4.202447515554175,-59.679065140643644,47.32666013962203,-40.364822093305804,-29.441969462932157,-57.783266477206574,51.58451210748609,-9.021337985555808,-2.69704751555417,-58.173665140643614,48.832060139622044,-38.85942209330576,-27.936569462932116,-56.27786647720648,53.089912107486015,22.31480631203393
29.0,-10.265580469886086,-3.9819642079558193,-59.7425134826424,47.33715006665939,-40.62543168944,-29.662660148284075,-57.8138291021205,51.66800539392483,-8.760180469886055,-2.4765642079558146,-58.237113482642336,48.84255006665936,-39.120031689439976,-28.157260148284074,-56.30842910212047,53.17340539392484,22.430292929351786
29.5,-10.004458765965916,-3.761521744922396,-59.80671534550131,47.34844369446605,-40.8859907815115,-29.88331099276312,-57.8451627321405,51.75221783617639,-8.499058765965932,-2.2561217449223894,-58.30131534550124,48.85384369446621,-39.380590781511536,-28.377910992763127,-56.33976273214058,53.2576178361763,22.54616097477183
30.0,-9.743373371498206,-3.5411205935090595,-59.871668001952365,47.360538910429916,-41.14649860147467,-30.103921404740795,-57.87726478084388,51.83714618634117,-8.237973371498217,-2.0357205935090645,-58.36626800195242,48.86593891042985,-39.641098601474674,-28.598521404740797,-56.371864780843836,53.342546186341075,22.662409158460427
30.5,-9.48232477705871,-3.320761212661739,-59.937368698525525,47.3734335652084,-41.40695438340119,-30.32449079936824,-57.910132628915754,51.92278717444957,-7.97692477705871,-1.8153612126617387,-58.431968698525495,48.878833565208446,-39.90155438340106,-28.81909079936822,-56.404732628915795,53.428187174449505,22.77903617627333
31.0,-9.221313466084673,-3.1004440531914184,-60.00381465622447,47.38712547337048,-41.66735736345762,-30.545018598637064,-57.94376362482653,52.009137509209914,-7.7159134660846735,-1.5950440531914176,-58.49841465622444,48.89252547337055,-40.16195736345763,-29.039618598637105,-56.43836362482663,53.51453750920988,22.896040710089533
31.5,-8.960339914867985,-2.880169557749505,-60.07100307120112,47.40161241404496,-41.92770677987812,-30.765504231437337,-57.978155085512256,52.09619387875508,-7.454939914867989,-1.3747695577495052,-58.56560307120122,48.90701241404492,-40.4223067798782,-29.260104231437346,-56.4727550855123,53.6015938787551,23.01342142814773
32.0,-8.69940459255045,-2.659938160807235,-60.13893111543024,47.41689213157128,-42.18800187293321,-30.985947133611994,-58.013304297057914,52.18395295138864,-7.194004592550458,-1.1545381608072278,-58.63353111543024,48.92229213157118,-40.68260187293328,-29.48054713361189,-56.507904297057905,53.6893529513887,23.131176985382027
32.5,-8.438507961121326,-2.439750288639301,-60.207595937383395,47.432962336154596,-42.448241884894216,-31.206346748008055,-58.049208515384834,52.27241137632743,-6.933107961121323,-0.9343502886393042,-58.70219593738334,48.938362336154604,-40.942841884894186,-29.700946748008015,-56.543808515384846,53.777811376327435,23.249306023757647
33.0,-8.17765047541818,-2.21960635930828,-60.276994662700915,47.4498207045241,-42.70842605999191,-31.426702524525556,-58.08586496694069,52.361565784442774,-6.672250475418185,-0.7142063593082792,-58.77159466270089,48.95522070452417,-41.203026059991835,-29.921302524525597,-56.58046496694079,53.866965784442876,23.36780717260791
33.5,-7.916832583130231,-1.9995067826538981,-60.34712439486291,47.467464880593994,-42.96855364437269,-31.64701392016265,-58.12327084939095,52.45141278899904,-6.411432583130234,-0.4941067826538945,-58.8417243948629,48.97286488059399,-41.46315364437281,-30.1416139201627,-56.61787084939091,53.95681278899899,23.48667904897005
34.0,-7.656054724803553,-1.779451960285421,-60.4179822158585,47.485892476127276,-43.22862388604883,-31.867280399057325,-58.161423332313035,52.541948986389244,-6.15065472480355,-0.2740519602854216,-58.912582215858585,48.99129247612734,-41.72322388604891,-30.361880399057313,-56.65602333231304,54.047348986389196,23.60592025792093
34.5,-7.3953173338500084,-1.5594422855757117,-60.48956518685264,47.505101071401164,-43.48863603484394,-32.08750143252712,-58.20031955789244,52.63317095686653,-5.88991733385001,-0.05404228557571101,-58.98416518685269,49.01050107140118,-41.98323603484393,-30.582101432527146,-56.69491955789241,54.138570956866566,23.725529392912726
35.0,-7.134620836557861,-1.3394781436593541,-60.561870348851095,47.52508821587513,-43.748589342335116,-32.307676499104375,-58.239956641618996,52.72507526527449,-5.629220836557842,0.16592185634065784,-59.05647034885103,49.030488215875174,-42.24318934233508,-30.802276499104384,-56.73455664161895,54.23047526527446,23.845505036107895
35.5,-6.873965652105476,-1.1195599114334296,-60.63489472336189,47.54585142885963,-44.008483061788745,-32.52780508457029,-58.28033167298536,52.81765846176977,-5.368565652105472,0.38584008856657087,-59.12949472336188,49.05125142885963,-42.503083061788736,-31.02240508457029,-56.77493167298534,54.323058461769776,23.965845758713098
36.0,-6.613352192576485,-0.8996879575610328,-60.7086353130556,47.56738820018704,-44.26831644809332,-32.74788668198362,-58.321441716185554,52.91091708254484,-5.107952192576484,0.6057120424389677,-59.203235313055636,49.07278820018709,-42.7629164480934,-31.24248668198359,-56.81604171618556,54.416317082544914,24.086550121313003
36.5,-6.352780862979461,-0.6798626424780342,-60.783089102420284,47.589695990882,-44.52808875768633,-32.96792079170878,-58.363283810813535,53.004847650542956,-4.847380862979456,0.8255373575219701,-59.277689102420304,49.095095990881994,-43.02268875768626,-31.462520791708748,-56.85788381081349,54.51024765054293,24.207616674201986
37.0,-6.092252061267213,-0.46008431840191716,-60.85825305841499,47.612772233833866,-44.78779924847598,-33.18790692143887,-58.40585497256223,53.09944667616931,-4.586852061267209,1.0453156815980833,-59.35285305841498,49.11817223383387,-43.28239924847599,-31.68250692143887,-56.900454972562265,54.60484667616932,24.329043957715974
37.5,-5.831766178361251,-0.240353329344402,-60.93412413111829,47.636614334468234,-45.047447179760056,-33.40784458621746,-58.449152193922174,53.194710657999615,-4.326366178361253,1.2650466706555983,-59.42872413111831,49.14201433446829,-43.54204717976003,-31.902444586217452,-56.943752193922066,54.70011065799963,24.450830502561917
38.0,-5.571323598176504,-0.020670011125751772,-61.01069925437377,47.66121967141847,-45.30703181213768,-33.6277333084562,-58.4931724448791,53.29063608347927,-4.0659235981765,1.4847299888742487,-59.50529925437376,49.16661967141851,-43.80163181213768,-32.12233330845619,-56.987772444879106,54.796036083479265,24.57297483014636
38.5,-5.310924697649592,0.1989653086073946,-61.087975346430916,47.68658559719794,-45.56655240741759,-33.84757261795005,-58.53791267361093,53.3872194296203,-3.805524697649599,1.704365308607394,-59.58257534643099,49.19198559719793,-44.061152407417616,-32.342172617950055,-57.032512673610995,54.892619429620304,24.695475452902667
39.0,-5.050569846768878,0.4185523103618524,-61.16594931058239,47.712709438869304,-45.82600822852082,-34.067362051889646,-58.58336980718346,53.48445716369125,-3.5451698467688844,1.9239523103618439,-59.66054931058225,49.21810943886934,-44.32060822852081,-32.56196205188965,-57.07796980718338,54.98985716369129,24.818330874615572
39.5,-4.790259408606882,0.6380906827756503,-61.24461803579504,47.73958849871542,-46.085398539378716,-34.28710115487107,-58.62954075224384,53.582345743901556,-3.2848594086068785,2.1434906827756506,-59.739218035795034,49.24498849871543,-44.579998539378714,-32.78170115487107,-57.12414075224384,55.08774574390158,24.941539590745535
40.0,-4.52999373935459,0.8575801225924138,-61.32397839733926,47.76722005490705,-46.34472260482576,-34.506789478901815,-58.67642239571347,53.68088162007869,-3.024593739354587,2.362980122592407,-59.81857839733933,49.27262005490707,-44.83932260482579,-33.00138947890192,-57.171022395713536,55.18628162007868,25.065100088749727
40.5,-4.269773188359083,1.077020334633745,-61.404027257410036,47.79560136216923,-46.60397969048753,-34.72642658340551,-58.72401160547739,53.78006123434102,-2.7643731883590887,2.582420334633757,-59.89862725741007,49.30100136216924,-45.098579690487554,-33.221026583405525,-57.21861160547731,55.2854612343411,25.189010848401495
41.0,-4.009598098161433,1.29641103176903,-61.48476146574485,47.82472965244742,-46.86316906266316,-34.94601203522239,-58.77230523107158,53.87988102176161,-2.5041980981614276,2.8018110317690286,-59.979361465744866,49.3301296524474,-45.35776906266319,-33.44061203522238,-57.26690523107155,55.38528102176164,25.313270342108222
41.5,-3.749468804538546,1.515751934883065,-61.5661778602359,47.85460213556835,-47.12228998820267,-35.16554540860786,-58.82130010436835,53.980337411026916,-2.2440688045385477,3.0211519348830658,-60.0607778602359,49.360002135568344,-45.61688998820268,-33.66014540860787,-57.31590010436836,55.48573741102692,25.437877035225707
42.0,-3.4893856365457028,1.735042772840804,-61.64827326753661,47.885215999902044,-47.38134173438011,-35.38502628522871,-58.87099304025751,54.08142682508744,-1.9839856365457524,3.240442772840784,-60.14287326753658,49.390615999901904,-45.87594173437996,-33.87962628522863,-57.36559304025753,55.58682682508734,25.562829386371416
42.5,-3.229348916561861,1.9542832824506169,-61.731044503662574,47.916568413018155,-47.64032356875928,-35.60445425415538,-58.921380837325245,54.183145681802024,-1.7239489165618571,3.4596832824506176,-60.225644503662565,49.421968413018156,-46.13492356875928,-34.099054254155384,-57.415980837325215,55.68854568180205,25.688125847734387
43.0,-2.9693589603369057,2.1734732084250137,-61.814488374586475,47.948656522342,-47.899234759057116,-35.823828911853454,-58.97246027852878,54.28549039457393,-1.4639589603369014,3.6788732084250153,-60.30908837458642,49.454056522342036,-46.39383475905711,-34.318428911853466,-57.4670602785288,55.790890394573935,25.813764865383508
43.5,-2.7094160770401166,2.3926123033386992,-61.898601676827326,47.98147745580475,-48.15807457299851,-36.043149862171006,-59.024228131867595,54.38845737297975,-1.2040160770401083,3.8980123033387,-60.39320167682729,49.4868774558047,-46.6526745729985,-34.537749862171005,-57.518828131867565,55.89385737297976,25.939744879571727
44.0,-2.449520569311539,2.6117003275850585,-61.98338119803332,48.01502832249269,-48.416842278168325,-36.26241671632393,-59.07668115105069,54.492043023390934,-0.944120569311549,4.117100327585059,-60.47798119803332,49.52042832249265,-46.911442278168316,-34.75701671632394,-57.57128115105071,55.99744302339094,26.066064325038873
44.5,-2.1896727333147252,2.8307370493305393,-62.06882371755845,48.049306213290954,-48.675537141856466,-36.4816290928796,-59.129816076159436,54.59624374958672,-0.6842727333147429,4.336137049330524,-60.56342371755853,49.55470621329096,-47.17013714185648,-34.9762290928796,-57.62441607615943,56.10164374958672,26.19272163131074
45.0,-1.9298728587906002,3.0497222444668974,-62.15492600703282,48.08430820152492,-48.93415843089769,-36.70078661773656,-59.183629634305696,54.70105595335889,-0.4244728587905965,4.555122244466906,-60.649526007032804,49.589708201524935,-47.42875843089775,-35.19538661773656,-57.67822963430573,56.20645595335887,26.319715222995914
45.5,-1.6701212291145364,3.2686556965616917,-62.24168483092592,48.1200313435963,-49.19270541150652,-36.91988892410344,-59.238118540286244,54.80647603511016,-0.1647212291145464,4.7740556965616925,-60.73628483092592,49.62543134359634,-47.68730541150652,-35.41448892410344,-57.73271854028617,56.31187603511013,26.447043520079
46.0,-1.4104181213540832,3.4875371968061604,-62.32909694710388,48.15647267961581,-49.45117734910557,-37.138935652473975,-59.293279497230316,54.912500394441594,0.09498187864590696,4.992937196806161,-60.82369694710386,49.661872679615826,-47.94577734910557,-35.63353565247398,-57.7878794972303,56.41790039444159,26.574704938210985
46.5,-1.150763806328058,3.7063665439628406,-62.41715910737942,48.193629234030674,-49.70957350814856,-37.357926450601376,-59.349109197244275,55.01912543073353,0.35463619367194027,5.2117665439628444,-60.91175910737953,49.69902923403059,-48.20417350814849,-35.85252645060133,-57.84370919724433,56.524525430733505,26.70269788899676
47.0,-0.8911585486689535,3.9251435443093134,-62.50586805805547,48.2314980162479,-49.96789315193742,-37.57686097346837,-59.405604322049484,55.12634754371731,0.6142414513310499,5.430543544309314,-61.00046805805558,49.736898016247814,-48.46249315193745,-36.07146097346837,-57.90020432204947,56.631747543717346,26.831020780278607
47.5,-0.631602606884961,4.143868011581722,-62.59522054046043,48.270076021253054,-50.226135542434314,-37.79573888325749,-59.46276154361459,55.23416313403873,0.8737973931150341,5.649268011581722,-61.08982054046043,49.77547602125308,-48.72073554243432,-36.2903388832575,-57.957361543614596,56.73956313403873,26.95967201641739
48.0,-0.37209623342457365,4.362539766916725,-62.685213291478135,48.30936023022256,-50.48429994006624,-38.01455984931693,-59.520577524783214,55.342568603810896,1.1333037665754164,5.8679397669167255,-61.179813291478126,49.81476023022256,-48.97889994006624,-36.50915984931694,-58.01517752478325,56.84796860381091,27.088649998569643
48.5,-0.11263967474273856,4.581158638790298,-62.77584304406937,48.349347611132494,-50.742385603524895,-38.233323548125654,-59.5790489198945,55.45156035716224,1.3927603252572565,6.086558638790303,-61.27044304406934,49.85474761113248,-49.236985603524886,-36.727923548125695,-58.07364891989446,56.95696035716218,27.217953124961397
49.0,0.14676682863218327,4.799724462956648,-62.86710652778626,48.39003511936122,-51.00039178956003,-38.4520296632559,-59.63817237539788,55.56113480077018,1.6521668286321751,6.3051244629566305,-61.36170652778649,49.895435119361096,-49.49499178956,-36.946629663255926,-58.13277237539793,57.066534800770114,27.34757979115893
49.5,0.40612304202886085,5.018237082385227,-62.95900046928043,48.43141969828505,-51.25831775276618,-38.67067788533372,-59.69794453046231,55.671288344391776,1.911523042028851,6.5236370823852265,-61.45360046928043,49.93681969828505,-49.75291775276617,-37.165277885333715,-58.19254453046233,57.176688344391785,27.477528390335138
50.0,0.665428736563764,5.236696347195318,-63.05152159280086,48.47349827987192,-51.51616274536431,-38.88926791199758,-59.758362017578186,55.78201740137945,2.1708287365637644,6.7420963471953135,-61.54612159280087,49.97889827987186,-50.01076274536433,-37.383867911997505,-58.25296201757814,57.287417401379365,27.607797313533617
50.5,0.9246836890690335,5.455102114590347,-63.1446666206882,48.516267785264596,-51.77392601697555,-39.10779944785479,-59.81942146315283,55.89331838919124,2.430083689069031,6.960502114590348,-61.639266620688126,50.021667785264654,-50.26852601697554,-37.60239944785472,-58.31402146315279,57.39871838919134,27.73838494992747
51.0,1.1838876820197686,5.673454248790311,-63.23843227385806,48.559725125361744,-52.031606814389825,-39.326272204436556,-59.881119488099976,56.005187729892555,2.6892876820197738,7.178854248790316,-61.73303227385809,50.06512512536167,-50.52620681438986,-37.820872204436554,-58.37571948809994,57.510587729892634,27.86928968707603
51.5,1.4430405034606617,5.891752620963448,-63.33281527227911,48.60386720138988,-52.289204381327345,-39.54468590015074,-59.94345270842104,56.11762185064439,2.9484405034606693,7.397152620963428,-61.82741527227915,50.109267201389876,-50.78380438132727,-38.03928590015079,-58.43805270842102,57.623021850644356,28.000509911176657
